"ship","ship_name","is_variant","qdSize","fuelCapacitySCU","defaultQD","qd","qd_name","qd_fuelReq","maxRange_Gm","maxRange_km","isDefault"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","917.43","917430000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","856.27","856270000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","856.27","856270000","True"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","828.65","828650000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","667.22","667220000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Aither_SCItem","Aither","0.009156","611.62","611620000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Khaos_SCItem","Khaos","0.010137","552.43","552430000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Sojourn_SCItem","Sojourn","0.010355","540.8","540800000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Odyssey_SCItem","Odyssey","0.0109","513.76","513760000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Cascade_SCItem","Cascade","0.011227","498.8","498800000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Quest_SCItem","Quest","0.011227","498.8","498800000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Torrent_SCItem","Torrent","0.011881","471.34","471340000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Flash_SCItem","Flash","0.012644","442.9","442900000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Nova_SCItem","Nova","0.01853","302.21","302210000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Bolt_SCItem","Bolt","0.01962","285.42","285420000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Crossfield_SCItem","Crossfield","0.02071","270.4","270400000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Spicule_SCItem","Spicule","0.02071","270.4","270400000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Yeager_SCItem","Yeager","0.02289","244.65","244650000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_XL1_SCItem","XL-1","0.02398","233.53","233530000","False"
"rsi_constellation_aquila_unmanned_salvage","RSI Constellation Aquila","False","2","5.6","QDRV_JUST_S02_Bolon_SCItem","QDRV_S02_Template","","1","5.6","5600000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SparkFire_SCItem","SparkFire","0.00545","752.29","752290000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","671.69","671690000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","626.91","626910000","True"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","626.91","626910000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","606.69","606690000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","488.5","488500000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Aither_SCItem","Aither","0.009156","447.79","447790000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Khaos_SCItem","Khaos","0.010137","404.46","404460000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Sojourn_SCItem","Sojourn","0.010355","395.94","395940000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Odyssey_SCItem","Odyssey","0.0109","376.15","376150000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Cascade_SCItem","Cascade","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Quest_SCItem","Quest","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Torrent_SCItem","Torrent","0.011881","345.09","345090000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Flash_SCItem","Flash","0.012644","324.26","324260000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Nova_SCItem","Nova","0.01853","221.26","221260000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Bolt_SCItem","Bolt","0.01962","208.97","208970000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Crossfield_SCItem","Crossfield","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Spicule_SCItem","Spicule","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Yeager_SCItem","Yeager","0.02289","179.12","179120000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_XL1_SCItem","XL-1","0.02398","170.98","170980000","False"
"rsi_constellation_phoenix","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_S02_Template","","1","4.1","4100000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SparkFire_SCItem","SparkFire","0.00545","752.29","752290000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","671.69","671690000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","626.91","626910000","True"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","626.91","626910000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","606.69","606690000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","488.5","488500000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Aither_SCItem","Aither","0.009156","447.79","447790000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Khaos_SCItem","Khaos","0.010137","404.46","404460000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Sojourn_SCItem","Sojourn","0.010355","395.94","395940000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Odyssey_SCItem","Odyssey","0.0109","376.15","376150000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Cascade_SCItem","Cascade","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Quest_SCItem","Quest","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Torrent_SCItem","Torrent","0.011881","345.09","345090000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Flash_SCItem","Flash","0.012644","324.26","324260000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Nova_SCItem","Nova","0.01853","221.26","221260000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Bolt_SCItem","Bolt","0.01962","208.97","208970000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Crossfield_SCItem","Crossfield","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Spicule_SCItem","Spicule","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Yeager_SCItem","Yeager","0.02289","179.12","179120000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_XL1_SCItem","XL-1","0.02398","170.98","170980000","False"
"rsi_constellation_phoenix_emerald","RSI Constellation Phoenix Emerald","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_S02_Template","","1","4.1","4100000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SparkFire_SCItem","SparkFire","0.00545","752.29","752290000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","671.69","671690000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","626.91","626910000","True"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","626.91","626910000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","606.69","606690000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","488.5","488500000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Aither_SCItem","Aither","0.009156","447.79","447790000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Khaos_SCItem","Khaos","0.010137","404.46","404460000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Sojourn_SCItem","Sojourn","0.010355","395.94","395940000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Odyssey_SCItem","Odyssey","0.0109","376.15","376150000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Cascade_SCItem","Cascade","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Quest_SCItem","Quest","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Torrent_SCItem","Torrent","0.011881","345.09","345090000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Flash_SCItem","Flash","0.012644","324.26","324260000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Nova_SCItem","Nova","0.01853","221.26","221260000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Bolt_SCItem","Bolt","0.01962","208.97","208970000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Crossfield_SCItem","Crossfield","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Spicule_SCItem","Spicule","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Yeager_SCItem","Yeager","0.02289","179.12","179120000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_XL1_SCItem","XL-1","0.02398","170.98","170980000","False"
"rsi_constellation_phoenix_piano","RSI Constellation Phoenix","False","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_S02_Template","","1","4.1","4100000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SparkFire_SCItem","SparkFire","0.00545","752.29","752290000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","671.69","671690000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","626.91","626910000","True"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","626.91","626910000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","606.69","606690000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","488.5","488500000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Aither_SCItem","Aither","0.009156","447.79","447790000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Khaos_SCItem","Khaos","0.010137","404.46","404460000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Sojourn_SCItem","Sojourn","0.010355","395.94","395940000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Odyssey_SCItem","Odyssey","0.0109","376.15","376150000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Cascade_SCItem","Cascade","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Quest_SCItem","Quest","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Torrent_SCItem","Torrent","0.011881","345.09","345090000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Flash_SCItem","Flash","0.012644","324.26","324260000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Nova_SCItem","Nova","0.01853","221.26","221260000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Bolt_SCItem","Bolt","0.01962","208.97","208970000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Crossfield_SCItem","Crossfield","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Spicule_SCItem","Spicule","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Yeager_SCItem","Yeager","0.02289","179.12","179120000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_XL1_SCItem","XL-1","0.02398","170.98","170980000","False"
"rsi_constellation_phoenix_pu_ai_civ","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_S02_Template","","1","4.1","4100000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SparkFire_SCItem","SparkFire","0.00545","752.29","752290000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","671.69","671690000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","626.91","626910000","True"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","626.91","626910000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","606.69","606690000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","488.5","488500000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Aither_SCItem","Aither","0.009156","447.79","447790000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Khaos_SCItem","Khaos","0.010137","404.46","404460000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Sojourn_SCItem","Sojourn","0.010355","395.94","395940000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Odyssey_SCItem","Odyssey","0.0109","376.15","376150000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_TARS_S02_Quest_SCItem","Quest","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Cascade_SCItem","Cascade","0.011227","365.19","365190000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Torrent_SCItem","Torrent","0.011881","345.09","345090000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ARCC_S02_Flash_SCItem","Flash","0.012644","324.26","324260000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Nova_SCItem","Nova","0.01853","221.26","221260000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Bolt_SCItem","Bolt","0.01962","208.97","208970000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Crossfield_SCItem","Crossfield","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RACO_S02_Spicule_SCItem","Spicule","0.02071","197.97","197970000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_Yeager_SCItem","Yeager","0.02289","179.12","179120000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_WETK_S02_XL1_SCItem","XL-1","0.02398","170.98","170980000","False"
"rsi_constellation_phoenix_pu_ai_civ_def","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_S02_Template","","1","4.1","4100000","False"
"rsi_constellation_phoenix_pu_ai_crim","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SparkFire_SCItem","SparkFire","0.00545","752.29","752290000","False"
"rsi_constellation_phoenix_pu_ai_crim","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Huracan_SCItem","Huracan","0.006104","671.69","671690000","False"
"rsi_constellation_phoenix_pu_ai_crim","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Bolon_SCItem","Bolon","0.00654","626.91","626910000","True"
"rsi_constellation_phoenix_pu_ai_crim","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_ACAS_S02_SunFire_SCItem","SunFire","0.00654","626.91","626910000","False"
"rsi_constellation_phoenix_pu_ai_crim","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_JUST_S02_Yaluk_SCItem","Yaluk","0.006758","606.69","606690000","False"
"rsi_constellation_phoenix_pu_ai_crim","RSI Constellation Phoenix","True","2","4.1","QDRV_JUST_S02_Bolon_SCItem","QDRV_RSI_S02_Hemera_SCItem","Hemera","0.008393","488.5","488500000","False"
